id,full_name,party,gender,state,district,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
B001271,Dan Benishek,Republican,0,MI,1st,-12.548,12.862,-21.944,2.879,-19.697,2.390,-137.182,0.726,-32.845,0.526,-26.882,1.431,-69.595,0.782,-149.303,0.017,-31.052,1.223,-185.647,0.640,-422.357,0.185,-1.000,23.357,-31.003,2.416,-897.373,0.001,-24.862,2.504,-8.896,4.122,-140.572,1.152,-301.191,0.000,-165.690,0.319,-74.404,1.863,-53.378,3.212,-230.016,0.706,-330.468,0.000,-38.668,1.335,-110.935,0.234,-1.000,34.714
B001272,Rick Berg,Republican,0,ND,,-22.348,14.143,-1.000,4.994,-13.019,4.500,-30.133,0.140,-8.745,2.269,-11.831,7.402,-29.536,0.586,-36.632,1.661,-114.966,0.941,-9.088,2.388,-398.395,0.000,-4.526,0.301,-3.000,10.286,-533.589,0.155,-22.372,0.389,-49.008,2.081,-80.020,1.706,-25.976,0.095,-160.489,0.000,-28.583,0.690,-1.000,6.045,-1.000,8.571,-98.568,1.056,-29.897,0.264,-25.506,1.885,-6.727,6.241
B001274,Mo Brooks,Republican,0,AL,5th,-1.000,9.857,-7.000,16.500,-314.999,0.144,-21.808,3.475,-184.328,0.454,-1.000,15.429,-32.152,4.034,-47.360,2.340,-66.635,1.768,-36.452,0.354,-412.744,0.350,-25.766,4.326,-158.062,0.792,-403.101,0.000,-66.827,4.071,-84.742,0.978,-26.887,1.428,-534.894,0.000,-467.606,0.000,-21.850,1.403,-33.580,3.998,-109.238,0.633,-294.594,0.370,-3.000,6.010,-17.098,0.562,-25.859,9.431
B001275,Larry Bucshon,Republican,0,IN,8th,-27.396,19.929,-12.475,3.392,-152.565,0.217,-9.884,0.210,-47.809,0.747,-27.413,3.897,-27.632,0.507,-136.867,0.199,-100.078,1.102,-49.931,1.881,-575.194,0.226,-10.299,6.858,-1.000,4.313,-260.506,0.185,-46.720,1.814,-60.697,1.836,-40.539,2.747,-651.327,0.011,-241.878,0.028,-58.677,3.007,-6.585,6.048,-183.423,0.730,-344.833,0.000,-51.690,2.273,-157.900,0.293,-5.000,44.571
B001280,Kerry Bentivolio,Republican,0,MI,11th,-3.000,7.500,-38.024,3.724,-171.767,0.211,-53.773,1.494,-107.889,1.358,-55.997,0.858,-7.000,14.786,-14.106,1.322,-60.496,0.749,-63.462,0.613,-409.162,0.156,-4.996,15.854,-56.724,0.978,-25.311,0.104,-21.554,1.587,-59.817,0.532,-83.210,0.000,-33.301,0.104,-1.000,5.143,-53.056,1.487,-10.872,2.653,-60.133,0.196,-311.254,0.000,-13.239,2.423,-105.572,0.786,-9.190,5.562
B001282,Garland Barr,Republican,0,KY,6th,-1.000,13.714,-9.887,2.382,-72.883,1.151,-3.093,0.395,-52.033,2.088,-81.093,2.144,-16.742,3.466,-1.000,9.429,-71.975,1.245,-13.216,2.745,-451.280,0.358,-7.000,28.286,-12.721,3.062,-44.713,0.424,-17.424,4.120,-164.434,0.397,-111.893,0.407,-986.225,0.156,-405.855,0.014,-90.476,2.335,-66.852,1.532,-37.078,0.850,-32.872,1.648,-30.183,3.266,-184.745,0.358,-12.999,16.500
B001283,Jim Bridenstine,Republican,0,OK,1st,-20.453,25.071,-53.942,1.456,-194.533,0.000,-12.338,2.011,-17.312,2.468,-1.000,23.357,-11.644,4.532,-103.820,0.068,-101.849,1.493,-4.965,2.030,-220.506,0.467,-4.964,10.950,-71.047,2.026,-505.974,0.184,-38.462,1.815,-3.000,6.429,-39.299,2.023,-418.916,0.170,-151.861,0.423,-15.435,0.691,-1.000,15.429,-10.017,3.071,-85.796,0.000,-34.796,0.729,-51.113,1.766,-36.090,7.500
B001289,Bradley Byrne,Republican,0,AL,1st,-10.999,39.000,-51.140,2.322,-13.987,1.054,-106.106,0.508,-81.773,0.776,-5.000,14.143,-30.311,4.714,-94.158,1.484,-49.565,1.920,-51.391,1.011,-414.111,0.193,-32.906,4.735,-30.816,1.848,-21.842,0.104,-40.563,2.108,-97.321,1.377,-143.553,0.674,-724.444,0.087,-14.589,0.651,-59.730,2.824,-49.498,1.199,-254.008,0.491,-202.661,0.000,-46.665,1.436,-190.417,0.203,-6.760,9.691
B001290,David Brat,Republican,0,VA,7th,-8.998,10.929,-10.999,13.500,-25.760,0.000,-105.878,1.287,-2.919,3.668,-25.987,0.793,-1.732,1.767,-28.373,3.643,-192.350,0.580,-121.923,0.416,-394.394,0.000,-22.998,16.929,-5.038,1.286,-314.955,0.000,-4.999,8.144,-51.411,0.927,-28.395,0.159,-396.361,0.000,-49.113,0.654,-28.810,2.707,-19.995,2.820,-105.456,0.000,-96.038,0.091,-101.097,0.927,-130.029,1.247,-25.429,6.801
B001291,Brian Babin,Republican,0,TX,36th,-18.999,13.286,-62.164,2.341,-191.126,0.213,-30.722,2.554,-96.503,0.651,-71.892,2.083,-9.000,8.786,-243.404,0.429,-8.327,2.118,-39.056,1.814,-177.743,0.105,-2.999,14.786,-54.232,1.237,-477.975,0.000,-23.760,4.493,-5.966,3.497,-18.994,2.720,-719.379,0.000,-7.952,1.975,-112.504,1.055,-2.993,6.027,-6.929,2.845,-284.580,0.011,-87.588,1.795,-163.527,0.069,-6.798,11.179
B001293,Mike Bishop,Republican,0,MI,8th,-18.998,21.000,-32.697,3.460,-120.759,0.077,-88.658,0.986,-62.616,2.055,-40.462,1.226,-44.683,3.089,-192.666,0.614,-58.728,0.000,-167.694,0.223,-15.082,0.212,-16.998,16.929,-111.739,0.085,-371.313,0.363,-27.864,1.561,-76.987,0.182,-27.872,0.365,-403.142,0.300,-211.217,0.512,-12.833,4.939,-8.332,5.943,-17.353,1.291,-375.705,0.199,-4.044,4.333,-57.289,2.169,-18.531,12.857
B001294,Rod Blum,Republican,0,IA,1st,-10.998,17.357,-51.152,2.100,-1.000,5.361,-48.798,0.483,-146.469,0.957,-4.593,4.117,-12.924,2.272,-39.986,1.440,-90.622,0.235,-1.000,4.929,-179.484,0.000,-7.000,11.786,-84.534,1.013,-605.943,0.243,-14.625,4.549,-47.927,0.952,-79.694,0.200,-317.688,0.185,-376.061,0.185,-13.673,3.869,-18.831,2.269,-113.420,1.056,-218.255,0.106,-15.561,1.901,-88.235,0.183,-1.000,10.917
B001295,Mike Bost,Republican,0,IL,12th,-10.423,15.870,-36.738,0.000,-4.936,3.495,-79.057,2.154,-9.502,1.397,-68.391,1.939,-41.946,2.023,-96.051,0.000,-24.730,0.692,-1.000,2.260,-21.156,1.380,-2.998,21.429,-75.654,0.765,-242.855,0.284,-14.816,2.904,-25.637,2.803,-36.979,2.141,-208.572,0.320,-357.169,0.000,-93.382,1.909,-22.074,0.713,-45.788,1.904,-180.964,0.741,-48.189,1.833,-165.333,1.010,-8.295,8.533
B001297,Ken Buck,Republican,0,CO,4th,-11.892,30.849,-59.768,0.950,-24.256,1.776,-66.567,2.260,-109.700,1.449,-62.508,3.012,-15.976,4.205,-5.000,6.000,-15.731,0.879,-70.589,1.133,-461.717,0.185,-8.995,15.856,-20.605,0.913,-878.017,0.081,-31.944,1.047,-87.437,1.212,-60.510,0.388,-41.982,0.000,-215.546,0.106,-4.398,2.945,-25.565,0.940,-29.877,0.384,-319.022,0.185,-110.689,0.561,-39.184,1.277,-1.000,5.784
B001298,Don Bacon,Republican,0,NE,2nd,-1.000,3.857,-6.238,1.266,-88.861,1.156,-31.907,2.890,-122.272,0.000,-7.000,22.286,-7.161,2.914,-41.233,0.588,-47.703,0.554,-3.811,1.476,-65.353,0.554,-3.000,18.214,-7.938,2.184,-18.373,0.104,-1.565,6.670,-111.037,1.103,-176.067,0.836,-637.645,0.022,-92.646,0.100,-18.726,3.711,-32.781,2.162,-79.172,1.377,-190.255,0.000,-169.854,0.974,-35.296,2.401,-16.998,12.214
B001299,Jim Banks,Republican,0,IN,3rd,-10.999,9.000,-18.336,4.151,-91.648,0.475,-112.324,0.105,-147.623,0.182,-6.999,13.500,-27.082,2.887,-105.320,0.210,-28.619,1.732,-9.146,3.694,-186.241,0.456,-14.995,15.857,-70.141,0.640,-16.641,0.000,-3.258,5.324,-137.878,1.043,-139.173,0.999,-524.221,0.044,-57.627,0.615,-87.388,0.957,-2.999,9.000,-21.467,2.316,-115.470,0.000,-77.993,0.751,-62.372,0.863,-46.024,4.068
B001301,Jack Bergman,Republican,0,MI,1st,-16.803,12.643,-6.295,1.051,-2.749,2.418,-118.333,0.450,-10.791,0.096,-9.046,1.972,-1.326,0.612,-94.674,0.711,-2.630,0.557,-10.294,3.156,-542.188,0.000,-8.999,21.429,-226.292,0.185,-80.023,0.422,-62.494,2.991,-30.949,2.837,-106.810,1.726,-43.982,0.000,-299.144,0.211,-47.637,3.168,-1.448,4.353,-80.625,0.251,-2.665,0.000,-7.912,1.018,-247.464,0.194,-18.755,1.928
B001302,Andy Biggs,Republican,0,AZ,5th,-8.990,18.212,-48.807,1.539,-51.484,0.542,-5.000,7.714,-92.403,0.000,-51.794,1.492,-33.591,2.694,-86.055,0.444,-102.878,0.006,-16.053,2.178,-14.184,1.558,-12.999,13.286,-104.286,0.000,-678.663,0.092,-30.400,1.183,-35.981,2.657,-155.592,0.320,-45.739,0.102,-277.021,0.313,-73.869,2.237,-1.559,5.411,-250.775,0.740,-125.918,0.372,-3.052,0.628,-71.876,1.366,-4.619,10.450
B001305,Ted Budd,Republican,0,NC,13th,-25.949,25.714,-14.821,4.709,-20.683,0.111,-44.092,2.841,-18.448,1.173,-13.877,2.547,-4.999,7.500,-3.000,10.071,-53.720,0.185,-34.147,2.988,-181.071,0.130,-16.937,10.071,-205.514,0.072,-331.353,0.153,-68.883,2.860,-120.211,0.000,-46.231,1.948,-381.709,0.164,-25.021,1.070,-108.816,0.383,-7.975,3.954,-249.375,0.587,-180.972,0.463,-46.574,3.244,-117.805,0.519,-16.847,1.069
C000052,H. Callahan,Republican,0,AL,1st,-3.000,97.714,-1.000,3.432,-347.317,0.300,-2.693,1.393,-1.000,7.500,-31.395,4.931,-12.200,3.775,-137.562,1.183,-36.439,2.403,-165.936,0.549,-26.478,1.082,-36.570,4.536,-8.156,0.834,-409.103,0.000,-50.484,2.225,-8.348,1.146,-24.413,0.197,-641.635,0.000,-2.571,0.984,-78.294,0.811,-30.857,0.412,-154.004,0.664,-285.587,0.198,-69.176,0.183,-236.906,0.732,-1.000,4.765
C000059,Ken Calvert,Republican,0,CA,42nd,-1.000,24.000,-47.093,1.429,-94.297,1.197,-163.771,0.296,-76.782,0.581,-8.909,6.881,-46.084,1.742,-214.615,0.439,-151.377,0.861,-64.599,1.169,-165.259,0.286,-6.999,13.500,-34.137,1.957,-787.986,0.015,-10.603,5.599,-10.999,5.571,-21.855,2.863,-76.938,0.219,-414.591,0.371,-10.363,2.006,-4.912,2.358,-107.529,0.745,-451.853,0.145,-157.386,0.604,-35.093,0.546,-23.424,2.714
C000071,Dave Camp,Republican,0,MI,4th,-10.999,27.643,-10.999,12.214,-39.285,1.343,-81.091,0.411,-20.866,3.643,-74.216,1.101,-82.389,0.864,-92.807,1.325,-215.603,0.644,-27.739,1.670,-298.602,0.185,-34.298,5.535,-22.733,1.437,-14.901,0.746,-74.158,2.330,-110.615,1.313,-151.472,1.173,-413.708,0.371,-242.880,0.214,-119.455,0.988,-80.429,2.169,-126.912,0.460,-485.127,0.233,-43.767,2.154,-6.052,3.293,-10.081,13.751
C000077,Ben Campbell,Republican,0,CO,3rd,-2.999,0.000,-22.794,6.748,-13.414,0.000,-1.000,19.071,-5.683,0.000,-39.480,0.141,-27.875,0.000,-50.597,0.194,-22.085,0.188,-63.969,0.041,-187.767,0.110,-9.678,3.416,-98.384,0.049,-14.906,0.103,-9.559,0.177,-8.436,0.000,-6.980,0.000,-47.487,0.000,-85.673,0.000,-75.067,2.066,-2.182,0.000,-112.558,0.202,-6.310,1.631,-16.009,0.000,-3.000,5.571,-26.662,0.000
C000100,Tom Campbell,Republican,0,CA,15th,-3.000,66.000,-18.906,3.060,-81.154,0.324,-98.094,1.506,-8.828,3.685,-13.491,0.856,-35.058,3.970,-25.229,0.745,-3.000,5.786,-185.987,0.000,-30.680,0.304,-16.670,1.916,-68.935,0.224,-611.154,0.000,-29.709,1.941,-6.745,0.752,-56.920,0.403,-534.709,0.381,-19.889,1.402,-94.215,0.829,-10.992,6.857,-132.595,0.662,-232.386,0.427,-29.831,1.678,-1.000,0.468,-1.329,6.633
C000107,Charles Canady,Republican,0,FL,12th,-5.000,57.643,-34.170,0.767,-155.878,0.870,-76.752,1.571,-83.639,0.698,-5.871,0.182,-84.377,0.841,-124.458,0.203,-79.965,1.294,-162.577,0.109,-201.215,0.428,-8.039,0.517,-188.942,0.085,-883.624,0.102,-69.553,1.708,-150.653,0.163,-81.428,0.093,-664.519,0.000,-21.512,0.644,-71.981,0.389,-32.570,0.525,-10.916,0.465,-98.297,0.625,-122.825,0.399,-138.505,1.182,-1.000,8.768
C000116,Christopher Cannon,Republican,0,UT,3rd,-4.738,45.692,-1.000,1.141,-30.455,1.040,-30.836,1.534,-39.684,1.107,-24.197,2.122,-58.929,2.608,-63.449,2.088,-147.574,0.469,-78.638,1.490,-85.754,0.535,-29.113,5.523,-2.999,4.739,-30.508,0.427,-5.085,2.308,-5.000,8.357,-16.444,1.804,-219.703,0.317,-172.621,0.319,-114.329,1.142,-7.000,11.571,-4.983,0.572,-385.942,0.229,-12.413,1.644,-57.097,0.822,-16.373,2.309
C000243,Michael Castle,Republican,0,DE,,-14.999,32.357,-38.574,4.921,-166.630,0.757,-12.787,0.576,-82.382,1.554,-12.897,5.792,-20.536,1.119,-30.228,2.857,-69.356,0.944,-13.944,1.815,-583.425,0.185,-8.769,4.085,-100.952,1.257,-175.676,0.371,-85.282,2.769,-18.797,1.492,-28.820,3.643,-62.804,0.582,-257.059,0.191,-5.000,8.357,-23.199,4.721,-73.084,0.960,-34.945,1.351,-22.239,0.800,-7.266,3.464,-14.141,8.805
C000266,Steve Chabot,Republican,0,OH,1st,-12.403,28.280,-14.991,8.357,-78.029,0.817,-54.219,1.282,-29.729,2.393,-8.758,2.409,-12.804,4.357,-3.849,2.060,-117.427,1.668,-19.117,2.354,-49.211,1.071,-18.484,3.305,-72.637,1.429,-760.249,0.143,-90.443,2.163,-21.040,0.376,-88.992,0.976,-575.716,0.248,-11.246,1.520,-12.463,0.888,-7.953,3.583,-194.156,0.871,-60.246,0.610,-10.051,2.163,-14.160,1.497,-16.196,6.886
C000269,John Chafee,Republican,0,RI,,-2.929,37.969,-45.392,1.903,-11.716,0.094,-10.309,1.025,-87.973,1.319,-1.000,1.540,-11.943,5.614,-56.238,0.000,-83.707,1.730,-69.933,0.000,-518.329,0.324,-32.067,0.000,-99.733,0.647,-1.000,0.956,-48.890,1.368,-1.000,9.000,-142.154,0.520,-83.925,0.398,-64.922,0.000,-3.000,9.000,-1.000,16.286,-117.946,0.000,-124.414,0.000,-12.682,0.000,-18.420,2.456,-21.170,0.142
C000286,Saxby Chambliss,Republican,0,GA,8th,-14.998,21.000,-18.220,7.284,-3.000,9.429,-62.825,0.623,-57.684,1.126,-1.000,18.214,-27.977,3.328,-29.292,0.373,-63.281,2.301,-36.554,2.602,-556.672,0.000,-16.937,10.286,-264.504,0.000,-97.426,0.509,-41.064,2.945,-16.445,0.983,-106.762,0.932,-643.635,0.000,-64.718,0.469,-75.577,1.300,-18.629,6.428,-168.073,0.777,-25.556,0.313,-63.980,1.496,-165.710,0.798,-7.259,5.618
C000377,Jon Christensen,Republican,0,NE,2nd,-16.415,15.857,-1.000,16.500,-213.336,0.633,-1.000,7.714,-136.966,0.331,-35.809,0.639,-25.216,0.469,-16.066,0.945,-179.050,1.050,-107.398,1.381,-11.119,2.124,-15.860,3.879,-173.642,0.424,-117.731,0.534,-77.515,1.784,-10.603,0.356,-105.038,0.182,-66.685,0.185,-236.426,0.213,-55.112,0.743,-23.909,0.183,-140.419,0.000,-352.973,0.000,-3.000,6.225,-16.285,2.831,-10.121,12.659
C000385,Dick Chrysler,Republican,0,MI,8th,-2.997,16.286,-3.000,16.500,-113.153,0.765,-29.847,2.972,-45.846,2.454,-14.787,4.522,-36.947,1.627,-24.260,2.048,-5.891,2.247,-72.532,0.756,-229.104,0.067,-9.250,9.012,-168.375,0.343,-347.358,0.185,-31.228,4.448,-80.786,0.909,-193.288,0.699,-284.938,0.000,-492.844,0.000,-39.061,1.106,-6.999,8.144,-182.634,0.103,-52.796,1.190,-17.667,1.602,-45.373,2.074,-18.271,8.151
C000523,William Clinger,Republican,0,PA,5th,-5.000,95.571,-1.000,4.313,-154.220,0.544,-17.186,2.235,-78.034,0.931,-6.961,7.517,-85.468,0.430,-10.949,3.150,-12.975,1.604,-54.372,0.453,-418.263,0.185,-22.303,1.381,-135.671,0.422,-99.158,0.616,-67.327,2.064,-62.190,1.500,-25.069,2.043,-352.084,0.000,-182.860,0.346,-80.199,0.876,-22.678,4.927,-206.047,0.721,-347.959,0.184,-90.948,0.493,-221.571,0.230,-54.024,4.071
